tmdb_film_id,tmdb_person_id,job,,
129670,17172,Producer,,
129670,17173,Producer,,
129670,21691,Casting,,
129670,32796,Editor,,
129670,41301,Original Music Composer,,
129670,45838,Executive Producer,,
129670,53967,Executive Producer,,
129670,60385,Set Decoration,,
129670,104414,Writer,,
129670,1176869,Executive Producer,,
129734,803,Director of Photography,,
129734,6345,Director of Photography,,
129734,40506,Director,,
129734,40506,Screenplay,,
129734,40509,Screenplay,,
129734,40515,Production Design,,
129734,40516,Production Design,,
129734,40518,Editor,,
129734,1169609,Casting,,
129734,1169610,Costume Design,,
129933,1090625,Director,,
130055,64750,Director,,
130265,1090932,Director,,
130370,108065,Scenario Writer,,
130370,108065,Director,,
130370,1091298,Producer,,
130458,1091527,Director,,
130593,26141,Production Design,,
130593,124830,Director,,
130593,124831,Director,,
130593,968717,Director of Photography,,
130593,1155147,Screenplay,,
130593,1155148,Screenplay,,
130593,1155165,Editor,,
130593,1155166,Casting,,
130593,1155167,Costume Design,,
130733,56373,Director,,
130733,56373,Writer,,
130733,1091956,Writer,,
130733,1091957,Writer,,
130737,1091959,Director,,
130737,1091960,Writer,,
130737,1091961,Script,,
130737,1091962,Script,,
130737,1091963,Script,,
131232,1093108,Director,,
131232,1093110,Screenplay,,
131232,1093110,Director,,
131232,1093110,Writer,,
131484,1093357,Director,,
132288,1049540,Cinematography,,
132288,1095005,Director,,
132288,1095006,Writer,,
132288,1095007,Adaptation,,
132288,1095008,Executive Producer,,
132288,1095009,Executive Producer,,
132288,1095010,Art Direction,,
132288,1095012,Sound Editor,,
132288,1095014,Electrician,,
132344,564,Director,,
132344,564,Writer,,
132344,564,Producer,,
132344,564,Characters,,
132344,568,Characters,,
132344,569,Writer,,
132344,580,Editor,,
132344,1146,Writer,,
132344,3727,Executive Producer,,
132344,32234,Original Music Composer,,
132344,41377,Executive Producer,,
132344,46347,Executive Producer,,
132344,114309,Producer,,
132344,1039845,Executive Producer,,
132344,1095303,Producer,,
132344,1140266,Director of Photography,,
132344,1211139,Art Direction,,
132568,41788,Director,,
133250,1108188,Writer,,
133250,1108188,Director,,
133250,1187598,Writer,,
133491,78880,Director,,
133491,78884,Writer,,
133704,58868,Director,,
133919,6648,Director,,
133919,6648,Writer,,
134158,92073,Director,,
134158,92073,Cinematography,,
134222,81813,Writer,,
134222,258942,Director,,
134222,258942,Writer,,
134245,1088504,Director,,
134270,5069,Director,,
134673,2949,Original Music Composer,,
134673,4400,Executive Producer,,
134673,4401,Producer,,
134673,4402,Producer,,
134673,19035,Director,,
134673,19035,Screenplay,,
134673,19379,Editor,,
134673,26099,Costume Design,,
134673,37761,Screenplay,,
134673,54332,Production Design,,
134673,232804,Director of Photography,,
134673,983049,Casting,,
134781,1133062,Director,,
135576,1102584,Director,,
136190,932437,Music,,
136190,1037319,Music,,
136190,1081564,Director,,
136190,1081564,Producer,,
136190,1081564,Writer,,
136190,1105212,Screenplay,,
136274,1105450,Director,,
136274,1105451,Director,,
136274,1105452,Writer,,
136403,66840,Producer,,
136403,1105712,Screenplay,,
136403,1105712,Director,,
136403,1105713,Screenplay,,
136403,1105714,Screenplay,,
136437,221722,Screenplay,,
136437,221722,Director,,
136611,82714,Director,,
136611,217640,Writer,,
136676,1032564,Director,,
136726,13159,Producer,,
136726,37590,Writer,,
136726,1043784,Director,,
136726,1043784,Adaptation,,
136726,1306306,Novel,,
136996,92436,Director,,
137079,1106620,Director,,
137182,54261,Sound Designer,,
137182,65478,Producer,,
137182,76262,Production Design,,
137182,221028,Screenplay,,
137182,239672,Director,,
137182,239672,Screenplay,,
137182,1057377,Photoscience Manager,,
137182,1106968,Sound Director,,
137182,1106969,Costume Design,,
137182,1106970,Line Producer,,
137182,1106971,Makeup Department Head,,
137726,43553,Director,,
137752,553859,Director,,
137752,1107754,Writer,,
137752,1107755,Writer,,
138092,66916,Screenplay,,
138092,946634,Screenplay,,
138092,980124,Director,,
138092,980124,Screenplay,,
138178,950745,Director,,
138178,1108162,Director,,
138313,89889,Director,,
138697,5914,Casting,,
138697,24045,Writer,,
138697,24045,Director,,
138697,39123,Casting,,
138697,46081,Director of Photography,,
138697,54419,Executive Producer,,
138697,54873,Executive Producer,,
138697,60047,Producer,,
138697,69077,Original Music Composer,,
138697,111052,Production Design,,
138697,990955,Line Producer,,
138697,1001368,Editor,,
138697,1031200,Executive Producer,,
138697,1279522,Art Direction,,
139301,1110498,Director,,
139306,1110514,Director,,
139306,1110514,Writer,,
139705,160325,Executive Producer,,
139705,1039158,Director,,
139705,1039158,Screenplay,,
139705,1039158,Producer,,
139705,1116018,Executive Producer,,
139705,1116019,Executive Producer,,
139705,1116020,Executive Producer,,
139705,1116021,Executive Producer,,
139705,1116023,Executive Producer,,
139705,1116024,Original Music Composer,,
139828,1111436,Director,,
139828,1111436,Producer,,
139828,1111437,Writer,,
139863,1034477,Screenplay,,
139863,1034477,Director,,
140429,21598,Director,,
140667,544960,Director,,
140708,1113222,Director,,
140708,1113222,Writer,,
142108,1140286,Writer,,
142108,1140286,Director,,
143579,74971,Director,,
143579,1111756,Director,,
143795,1119816,Writer,,
143795,1119816,Director,,
144789,93,Producer,,
144789,309,Director,,
144789,309,Screenplay,,
144789,405,Original Music Composer,,
144789,413,Editor,,
144789,952,Producer,,
144789,3630,Production Design,,
144789,4376,Cinematography,,
144789,962756,Costume Design,,
144789,1117842,Set Decoration,,
144789,1207976,Art Direction,,
144789,1207977,Costume Design,,
145387,131298,Director,,
145387,144277,Writer,,
145387,1081858,Writer,,
145387,1123076,Writer,,
145387,1123077,Writer,,
145821,932364,Director,,
146015,36591,Costume Design,,
146015,79491,Writer,,
146015,98103,Writer,,
146015,98103,Director,,
146015,223230,Novel,,
146015,965316,Producer,,
146015,1131156,Producer,,
147841,113607,Director,,
148353,133090,Director,,
149459,257028,Director,,
149861,995164,Director,,
149870,608,Screenplay,,
149870,608,Story,,
149870,608,Director,,
149870,636,Music,,
149870,1417,Producer,,
149870,67077,Executive Producer,,
149870,78338,Producer,,
149870,78340,Producer,,
149870,115943,Producer,,
149870,1129380,Novel,,
150664,961475,Music,,
150664,1130539,Director,,
150664,1130539,Writer,,
150664,1130540,Director,,
150664,1130541,Writer,,
150664,1130542,Cinematography,,
150897,803,Director of Photography,,
150897,6345,Director of Photography,,
150897,40506,Screenplay,,
150897,40506,Director,,
150897,40509,Screenplay,,
150897,40515,Production Design,,
150897,40516,Production Design,,
150897,40518,Editor,,
150897,1169609,Casting,,
150897,1169610,Costume Design,,
151044,115560,Director,,
151044,115561,Director,,
151727,1131878,Director,,
152532,5328,Casting,,
152532,16831,Executive Producer,,
152532,19689,Casting,,
152532,21268,Production Design,,
152532,56759,Executive Producer,,
152532,59700,Producer,,
152532,64058,Executive Producer,,
152532,69371,Editor,,
152532,69371,Director,,
152532,74342,Screenplay,,
152532,928272,Casting,,
152532,1031200,Executive Producer,,
152532,1031978,Director of Photography,,
152532,1128684,Executive Producer,,
152532,1133294,Screenplay,,
152532,1279972,Executive Producer,,
152532,1281376,Executive Producer,,
152532,1287613,Producer,,
152532,1287614,Editor,,
152532,1287615,Art Direction,,
152532,1287616,Executive Producer,,
152532,1287617,Executive Producer,,
152584,8570,Producer,,
152584,17458,Producer,,
152584,17458,Director,,
152584,17458,Screenplay,,
152584,20559,Editor,,
152584,54331,Editor,,
152584,56787,Producer,,
152584,1002482,Director of Photography,,
152584,1066722,Editor,,
152584,1066722,Screenplay,,
152584,1127229,Editor,,
152584,1292823,Editor,,
152601,1783,Production Design,,
152601,4234,Editor,,
152601,4769,Executive Producer,,
152601,5953,Producer,,
152601,5953,Director,,
152601,5953,Writer,,
152601,6955,Producer,,
152601,6958,Editor,,
152601,74401,Director of Photography,,
152601,180749,Executive Producer,,
152601,939529,Executive Producer,,
152601,1027025,Producer,,
152601,1087907,Original Music Composer,,
152603,3056,Producer,,
152603,4404,Director of Photography,,
152603,4429,Director,,
152603,4429,Script,,
152603,4429,Writer,,
152603,46259,Producer,,
152603,53713,Editor,,
152603,1317267,Music,,
152748,4869,Editor,,
152748,60476,Producer,,
152748,64058,Producer,,
152748,131399,Producer,,
152748,131400,Producer,,
152748,139145,Production Design,,
152748,211391,Original Music Composer,,
152748,592493,Director,,
152748,592493,Screenplay,,
152748,984533,Set Decoration,,
152748,1046612,Director of Photography,,
152748,1055498,Editor,,
152748,1066750,Producer,,
152748,1133332,Producer,,
152748,1179273,Costume Design,,
152748,1262343,Art Direction,,
152780,4280,Editor,,
152780,10877,Producer,,
152780,41572,Original Music Composer,,
152780,229931,Director,,
152780,229931,Screenplay,,
152780,545097,Director of Photography,,
152780,1174114,Production Design,,
152780,1174115,Original Music Composer,,
152780,1174116,Costume Design,,
152780,1174117,Adaptation,,
152780,1174118,Production Manager,,
153141,83224,Director,,
153561,933695,Director,,
153576,1134341,Director,,
154155,227469,Director,,
154155,236742,Writer,,
154155,236996,Writer,,
154219,28839,Director,,
154219,1134888,Director,,
154633,1001089,Director,,
155796,1188816,Director,,
156700,236539,Director,,
156700,957249,Costume Design,,
156700,996410,Art Direction,,
156700,1020784,Production Design,,
156700,1103630,Original Music Composer,,
156700,1137990,Writer,,
156700,1182914,Editor,,
156700,1209871,Cinematography,,
156700,1209872,Set Decoration,,
156965,1138163,Writer,,
156965,1138163,Director,,
157354,2178,Producer,,
157354,13064,Casting,,
157354,589094,Editor,,
157354,928158,Original Music Composer,,
157354,984113,Director of Photography,,
157354,990139,Production Design,,
157354,1056121,Director,,
157354,1056121,Writer,,
157354,1141734,Editor,,
157354,1280963,Producer,,
157354,1280964,Executive Producer,,
157354,1280965,Casting,,
157578,88149,Director,,
157832,43424,Producer,,
157832,63508,Producer,,
157832,65594,Director,,
157832,65594,Writer,,
157832,965568,Producer,,
158091,32250,Director,,
158091,32250,Writer,,
158091,59703,Writer,,
158743,40864,Editor,,
158743,40864,Director,,
158743,40864,Screenplay,,
158743,966571,Director of Photography,,
158743,1155099,Production Design,,
158743,1164082,Art Direction,,
158743,1262418,Costume Design,,
158743,1262419,Art Direction,,
158907,132963,Screenplay,,
158907,132964,Director,,
158907,132964,Screenplay,,
158907,967792,Director of Photography,,
158914,172,Director,,
158914,4579,Editor,,
158914,39670,Costume Design,,
158914,45053,Screenplay,,
158914,59871,Director of Photography,,
158914,68555,Original Music Composer,,
158914,1203435,Original Music Composer,,
158914,1203436,Production Design,,
158914,1203436,Set Decoration,,
158914,1203437,Art Direction,,
158999,20692,Original Music Composer,,
158999,1045176,Director,,
158999,1045176,Editor,,
158999,1045176,Writer,,
158999,1268363,Writer,,
158999,1268363,Editor,,
158999,1268364,Cinematography,,
158999,1268365,Cinematography,,
159014,228643,Director,,
159032,1140481,Director,,
159032,1140482,Director,,
159040,1037329,Director,,
159138,34949,Director,,
159138,34949,Writer,,
159138,543385,Writer,,
159151,1140584,Director,,
159154,71797,Director,,
159942,20028,Director,,
159967,7295,Casting,,
159967,17623,Director,,
159967,17623,Screenplay,,
159967,20573,Costume Design,,
159967,46266,Original Music Composer,,
159967,50026,Editor,,
159967,63898,Screenplay,,
159967,72326,Set Decoration,,
159967,142939,Novel,,
159967,1025264,Director of Photography,,
159967,1040894,Production Design,,
160068,1142171,Director,,
160068,1142171,Screenplay,,
160068,1162072,Screenplay,,
160165,53617,Screenplay,,
160165,932317,Director,,
160165,932317,Screenplay,,
160372,135917,Director of Photography,,
160372,180894,Writer,,
160372,230469,Writer,,
160372,230469,Director,,
160372,1142475,Writer,,
160376,1045284,Director,,
160376,1045284,Writer,,
160564,7295,Casting,,
160564,17466,Director of Photography,,
160564,17535,Production Design,,
160564,28279,Director,,
160564,28279,Screenplay,,
160564,28281,Screenplay,,
160564,1038895,Costume Design,,
160564,1086751,Editor,,
160564,1156880,Original Music Composer,,
160588,403,Director of Photography,,
160588,1046,Casting,,
160588,1243,Writer,,
160588,1243,Director,,
160588,1252,Editor,,
160588,1265,Producer,,
160588,1268,Producer,,
160588,6996,Casting,,
160588,8869,Costume Design,,
160588,23966,Production Design,,
160588,1175486,Producer,,
160588,1285840,Executive Producer,,
160588,1285841,Executive Producer,,
160946,971986,Director of Photography,,
160946,991950,Writer,,
160946,991950,Director,,
160946,1142981,Writer,,
161024,981342,Director,,
161024,981342,Writer,,
161024,1143299,Director,,
161336,1044894,Director,,
162215,16363,Casting,,
162215,17350,Director,,
162215,17848,Cinematography,,
162215,19725,Writer,,
162215,20247,Producer,,
162215,35005,Writer,,
162215,61936,Costume Design,,
162215,119179,Casting,,
162215,227911,Producer,,
162215,1051399,Music,,
162215,1260772,Producer,,
162215,1295220,Writer,,
162234,1144974,Director,,
162234,1144975,Writer,,
162510,965,Director,,
162841,1068110,Director,,
163419,231882,Director,,
163676,88309,Director,,
163969,1145499,Director,,
164572,964790,Director,,
164580,15488,Director,,
164580,15491,Producer,,
164580,70525,Producer,,
164580,1162359,Producer,,
164580,1189239,Cinematography,,
165180,239424,Director,,
166577,103926,Director,,
166671,1328,Writer,,
166671,1328,Director,,
166975,78996,Director,,
167427,133526,Director,,
167435,6522,Screenplay,,
167435,6526,Music,,
167435,1149058,Screenplay,,
167435,1149058,Director,,
167548,135658,Musical,,
167548,1206602,Director,,
167548,1206602,Writer,,
167548,1206604,Cinematography,,
167720,6521,Director,,
167720,562915,Director,,
168138,94220,Writer,,
168138,94220,Director,,
168138,94222,Writer,,
168138,94222,Director,,
168308,1150103,Director,,
168308,1150103,Writer,,
168672,282,Producer,,
168672,531,Original Music Composer,,
168672,5389,Production Design,,
168672,5392,Costume Design,,
168672,5914,Casting,,
168672,6624,Producer,,
168672,10393,Editor,,
168672,13227,Editor,,
168672,16494,Art Direction,,
168672,17883,Writer,,
168672,17883,Director,,
168672,18952,Writer,,
168672,18953,Producer,,
